timestamp,date,open,high,low,close,volume
1770192000000,2026-02-04T08:00:00.000Z,76514.3,76607.69,75666,76017.25,2912.66082
1770206400000,2026-02-04T12:00:00.000Z,76017.25,76260.85,73794.11,74136.36,8952.94529
1770220800000,2026-02-04T16:00:00.000Z,74136.48,74249.83,72169,73923.29,13944.22381
1770235200000,2026-02-04T20:00:00.000Z,73923.3,74144,71888,73165.83,6154.79637
1770249600000,2026-02-05T00:00:00.000Z,73165.84,73341.18,71152.78,71223.25,8356.43633
1770264000000,2026-02-05T04:00:00.000Z,71223.25,71622.82,70140,70756.85,13229.00492
1770278400000,2026-02-05T08:00:00.000Z,70756.86,71978.58,69922,70318.35,9382.74194
1770292800000,2026-02-05T12:00:00.000Z,70318.35,70872.04,66720.15,67489.07,25214.85527
1770307200000,2026-02-05T16:00:00.000Z,67489.08,68681.81,65200,65265.65,21297.2321
1770321600000,2026-02-05T20:00:00.000Z,65265.66,65700,62345,62909.86,28818.55843
1770336000000,2026-02-06T00:00:00.000Z,62909.87,66010,60000,64168.33,28980.40325
1770350400000,2026-02-06T04:00:00.000Z,64168.33,66826.5,63914.62,64856,13204.36329
1770364800000,2026-02-06T08:00:00.000Z,64856,66755.13,64500,66631.32,9652.84585
1770379200000,2026-02-06T12:00:00.000Z,66631.32,69192,66114.49,68626,17606.82465
1770393600000,2026-02-06T16:00:00.000Z,68625.99,71500,68428.19,70731.46,17283.69927
1770408000000,2026-02-06T20:00:00.000Z,70731.45,71751.33,69837.35,70580.26,5811.079
1770422400000,2026-02-07T00:00:00.000Z,70580.26,70928.75,69718,70918.99,4687.77364
1770436800000,2026-02-07T04:00:00.000Z,70918.99,71690.07,67300,68087.14,13271.32166
1770451200000,2026-02-07T08:00:00.000Z,68087.13,68790,67582.48,67972.65,8689.01558
1770465600000,2026-02-07T12:00:00.000Z,67972.65,69999.99,67901.89,69151.5,9290.84055
1770480000000,2026-02-07T16:00:00.000Z,69151.5,69898,68531.5,69373.61,6393.31777
1770494400000,2026-02-07T20:00:00.000Z,69373.61,69728.83,68787.34,69289.38,1923.21116
1770508800000,2026-02-08T00:00:00.000Z,69289.37,69696.57,68888,69099.99,2026.40929
1770523200000,2026-02-08T04:00:00.000Z,69100,69719.07,68952.01,69710.69,2878.17149
1770537600000,2026-02-08T08:00:00.000Z,69710.69,71220,69514.15,70999.98,5309.31519
1770552000000,2026-02-08T12:00:00.000Z,70999.99,71554.95,70707.39,71188.99,3659.2176
1770566400000,2026-02-08T16:00:00.000Z,71188.99,71538.05,70251.33,71422.97,2720.17356
1770580800000,2026-02-08T20:00:00.000Z,71422.96,72271.41,70000,70330.38,4827.24455
1770595200000,2026-02-09T00:00:00.000Z,70330.38,71453.53,70068.18,71307.56,4021.31441
1770609600000,2026-02-09T04:00:00.000Z,71307.56,71359.37,70311.7,70422.59,2930.6054
1770624000000,2026-02-09T08:00:00.000Z,70422.59,70608.83,68420.58,68928.72,6108.89766
1770638400000,2026-02-09T12:00:00.000Z,68928.71,69884.82,68308,69563.37,6863.78788
1770652800000,2026-02-09T16:00:00.000Z,69563.37,71075.31,69100,70957.01,6239.20348
1770667200000,2026-02-09T20:00:00.000Z,70957.01,71126,69823.52,70138,2988.91959
1770681600000,2026-02-10T00:00:00.000Z,70138,70527.59,69208.61,69511.83,2469.62773
1770696000000,2026-02-10T04:00:00.000Z,69511.83,69906.5,68682,68919.66,3133.48778
1770710400000,2026-02-10T08:00:00.000Z,68919.66,69417.7,68459.89,68535.01,3589.46371
1770724800000,2026-02-10T12:00:00.000Z,68535.02,69591.2,67800,69293.37,5843.11364
